,CUSIP,Issuer Name,State Code,U.S. County Of Issuance,Mod Dur (Mid),Iss Spd Wst,Issue Date,Bond Purpose,Cpn,Maturity,Mty Size,Yield at Issue,Spread to AAA BVAL (%),YTW Sprd to Mty at Iss,Tax Prov,MSRB Volume,matches,USPS,NAME,INTPTLAT,INTPTLONG                                                                                                               
2015,273587F91,Town of East Lyme CT,CT,"New London, CT",0.9667937,-0.959421918,8/15/2019,REFUNDING NOTES CURRENT REFUNDING WATER UTILITY IMPS.,5,7/15/2023,1205000,1.07,#N/A Authorization,-0.959421918,FED & ST TAX-EXEMPT,200000,New London County,CT,New London County,41.472652,-72.108634
2016,273587G33,Town of East Lyme CT,CT,"New London, CT",2.790197684,1.21869863,8/15/2019,REFUNDING NOTES CURRENT REFUNDING WATER UTILITY IMPS.,5,7/15/2025,1055000,1.18,#N/A Authorization,1.21869863,FED & ST TAX-EXEMPT,10000,New London County,CT,New London County,41.472652,-72.108634
2017,273587G58,Town of East Lyme CT,CT,"New London, CT",4.46027946,7.085739726,8/15/2019,REFUNDING NOTES CURRENT REFUNDING WATER UTILITY IMPS.,5,7/15/2027,1090000,1.38,#N/A Authorization,7.085739726,FED & ST TAX-EXEMPT,10000,New London County,CT,New London County,41.472652,-72.108634
2018,27373PDD5,East Montgomery County Municipal Utility District No 5,TX,#N/A Field Not Applicable,1.331021469,76.19723562,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.4,12/1/2023,135000,2.4,#N/A Authorization,76.19723562,FED BQ,,,TX,Montgomery County,30.298801,-95.50295
2019,26982TBR3,Eagle River Water and Sanitation District,CO,"Eagle, CO",2.248159133,32.18756164,11/26/2019,WATER UTILITY IMPS.,4,12/1/2024,155000,1.54,#N/A Authorization,32.18756164,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2020,26982TBS1,Eagle River Water and Sanitation District,CO,"Eagle, CO",3.138823992,34.36835616,11/26/2019,WATER UTILITY IMPS.,4,12/1/2025,160000,1.62,#N/A Authorization,34.36835616,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2021,271014G71,East Bay Municipal Utility District Water System Revenue,CA,"San Mateo, CA",3.528649877,-25.25468767,6/27/2019,WATER UTILITY IMPS. GREEN PURPOSE,5,6/1/2026,3270000,1.21,#N/A Authorization,-25.25468767,FED & ST TAX-EXEMPT,400000,San Mateo County,CA,San Mateo County,37.414672,-122.371546
2022,271014H21,East Bay Municipal Utility District Water System Revenue,CA,"San Mateo, CA",5.87985388,-17.20996986,6/27/2019,WATER UTILITY IMPS. GREEN PURPOSE,5,6/1/2029,3780000,1.46,#N/A Authorization,-17.20996986,FED & ST TAX-EXEMPT,20000,San Mateo County,CA,San Mateo County,37.414672,-122.371546
2023,254845QH6,District of Columbia Water & Sewer Authority,DC,"District of Columbia, 11",3.771703528,0.824158904,11/6/2019,WATER UTILITY IMPS. SEWER IMPS.,5,10/1/2026,3595000,1.2,#N/A Authorization,0.824158904,FED & ST TAX-EXEMPT,30000,District of Columbia,DC,District of Columbia,38.904247,-77.016517
2024,255650BW2,City of Dixon CA,CA,"Solano, CA",0.113755901,51.75295342,4/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2022,50000,2.07,#N/A Authorization,51.75295342,FED & ST TAX-EXEMPT,,Solano County,CA,Solano County,38.267226,-121.939594
2025,271579DB7,East Cherry Creek Valley Water and Sanitation District,CO,"Arapahoe, CO",0.318511286,15.16689041,10/31/2019,WATER UTILITY IMPS.,5,11/15/2022,730000,1.32,#N/A Authorization,15.16689041,FED & ST TAX-EXEMPT,30000,Arapahoe County,CO,Arapahoe County,39.644554,-104.331706
2026,271579DC5,East Cherry Creek Valley Water and Sanitation District,CO,"Arapahoe, CO",1.273829269,13.78460274,10/31/2019,WATER UTILITY IMPS.,5,11/15/2023,770000,1.33,#N/A Authorization,13.78460274,FED & ST TAX-EXEMPT,60000,Arapahoe County,CO,Arapahoe County,39.644554,-104.331706
2027,271014G48,East Bay Municipal Utility District Water System Revenue,CA,"San Mateo, CA",0.846871069,-32.04850685,6/27/2019,WATER UTILITY IMPS. GREEN PURPOSE,5,6/1/2023,2825000,1.05,#N/A Authorization,-32.04850685,FED & ST TAX-EXEMPT,4780000,San Mateo County,CA,San Mateo County,37.414672,-122.371546
2028,254845QG8,District of Columbia Water & Sewer Authority,DC,"District of Columbia, 11",2.936255438,-0.272591781,11/6/2019,WATER UTILITY IMPS. SEWER IMPS.,5,10/1/2025,3420000,1.14,#N/A Authorization,-0.272591781,FED & ST TAX-EXEMPT,30000,District of Columbia,DC,District of Columbia,38.904247,-77.016517
2029,255650BX0,City of Dixon CA,CA,"Solano, CA",1.075819493,67.02459178,4/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2023,55000,2.26,#N/A Authorization,67.02459178,FED & ST TAX-EXEMPT,,Solano County,CA,Solano County,38.267226,-121.939594
2030,255650BY8,City of Dixon CA,CA,"Solano, CA",2.000156478,72.37949863,4/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,4,9/1/2024,65000,2.36,#N/A Authorization,72.37949863,FED & ST TAX-EXEMPT,,Solano County,CA,Solano County,38.267226,-121.939594
2031,271579DG6,East Cherry Creek Valley Water and Sanitation District,CO,"Arapahoe, CO",4.939416499,23.42697534,10/31/2019,WATER UTILITY IMPS.,2.5,11/15/2027,910000,1.61,#N/A Authorization,23.42697534,FED & ST TAX-EXEMPT,,Arapahoe County,CO,Arapahoe County,39.644554,-104.331706
2032,258810AK6,Douglas Water Authority,AL,"Marshall, AL",5.299158754,73.72456164,8/15/2019,CURRENT REFUNDING WATER UTILITY IMPS.,4,7/1/2028,575000,2.18,#N/A Authorization,73.72456164,FED BQ/ST TAX-EXEMPT,295000,Marshall County,AL,Marshall County,34.309564,-86.321668
2033,273587G25,Town of East Lyme CT,CT,"New London, CT",1.899419972,-2.834589041,8/15/2019,REFUNDING NOTES CURRENT REFUNDING WATER UTILITY IMPS.,5,7/15/2024,1520000,1.08,#N/A Authorization,-2.834589041,FED & ST TAX-EXEMPT,25000,New London County,CT,New London County,41.472652,-72.108634
2034,273587G41,Town of East Lyme CT,CT,"New London, CT",3.643429904,6.250917808,8/15/2019,REFUNDING NOTES CURRENT REFUNDING WATER UTILITY IMPS.,5,7/15/2026,1085000,1.3,#N/A Authorization,6.250917808,FED & ST TAX-EXEMPT,60000,New London County,CT,New London County,41.472652,-72.108634
2035,27373PDC7,East Montgomery County Municipal Utility District No 5,TX,#N/A Field Not Applicable,0.361757021,70.33354247,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.3,12/1/2022,130000,2.3,#N/A Authorization,70.33354247,FED BQ,,,TX,Montgomery County,30.298801,-95.50295
2036,27373PDE3,East Montgomery County Municipal Utility District No 5,TX,#N/A Field Not Applicable,2.271771049,91.88222192,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.6,12/1/2024,140000,2.6,#N/A Authorization,91.88222192,FED BQ,,,TX,Montgomery County,30.298801,-95.50295
2037,26982TBP7,Eagle River Water and Sanitation District,CO,"Eagle, CO",0.362478443,23.3844137,11/26/2019,WATER UTILITY IMPS.,4,12/1/2022,145000,1.38,#N/A Authorization,23.3844137,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2038,26982TBU6,Eagle River Water and Sanitation District,CO,"Eagle, CO",4.826117407,39.14313699,11/26/2019,WATER UTILITY IMPS.,4,12/1/2027,175000,1.82,#N/A Authorization,39.14313699,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2039,26982TBV4,Eagle River Water and Sanitation District,CO,"Eagle, CO",5.623903432,40.5228411,11/26/2019,WATER UTILITY IMPS.,4,12/1/2028,180000,1.91,#N/A Authorization,40.5228411,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2040,227795UA7,Village of Croton-On-Hudson NY,NY,"Westchester, NY",2.292812701,6.902632877,12/12/2019,PUBLIC IMPS. PARKING FACILITY IMPS. WATER UTILITY IMPS.,2,12/1/2024,180000,1.23,#N/A Authorization,6.902632877,FED BQ/ST TAX-EXEMPT,,Westchester County,NY,Westchester County,41.152686,-73.745753
2041,227795UB5,Village of Croton-On-Hudson NY,NY,"Westchester, NY",3.228731729,8.652764384,12/12/2019,PUBLIC IMPS. PARKING FACILITY IMPS. WATER UTILITY IMPS.,2,12/1/2025,180000,1.3,#N/A Authorization,8.652764384,FED BQ/ST TAX-EXEMPT,,Westchester County,NY,Westchester County,41.152686,-73.745753
2042,228111VY3,City of Crowley TX,TX,"Tarrant, TX",0.514727172,29.31933425,10/1/2019,WATER UTILITY IMPS. SEWER IMPS.,5,2/1/2023,315000,1.52,#N/A Authorization,29.31933425,FED BQ,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
2043,228111WB2,City of Crowley TX,TX,"Tarrant, TX",3.237332008,39.45403014,10/1/2019,WATER UTILITY IMPS. SEWER IMPS.,4,2/1/2026,350000,1.65,#N/A Authorization,39.45403014,FED BQ,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
2044,26982TBQ5,Eagle River Water and Sanitation District,CO,"Eagle, CO",1.323662938,26.47955616,11/26/2019,WATER UTILITY IMPS.,4,12/1/2023,150000,1.43,#N/A Authorization,26.47955616,FED BQ/ST TAX-EXEMPT,,Eagle County,CO,Eagle County,39.626992,-106.695169
2045,26982TBT9,Eagle River Water and Sanitation District,CO,"Eagle, CO",3.997872684,36.55152055,11/26/2019,WATER UTILITY IMPS.,4,12/1/2026,165000,1.72,#N/A Authorization,36.55152055,FED BQ/ST TAX-EXEMPT,400000,Eagle County,CO,Eagle County,39.626992,-106.695169
2046,26982TBW2,Eagle River Water and Sanitation District,CO,"Eagle, CO",6.391629579,41.28227397,11/26/2019,WATER UTILITY IMPS.,4,12/1/2029,190000,2,#N/A Authorization,41.28227397,FED BQ/ST TAX-EXEMPT,15000,Eagle County,CO,Eagle County,39.626992,-106.695169
2047,271014G63,East Bay Municipal Utility District Water System Revenue,CA,"San Mateo, CA",2.673051008,-30.63530959,6/27/2019,WATER UTILITY IMPS. GREEN PURPOSE,5,6/1/2025,3110000,1.11,#N/A Authorization,-30.63530959,FED & ST TAX-EXEMPT,125000,San Mateo County,CA,San Mateo County,37.414672,-122.371546
2048,254845QK9,District of Columbia Water & Sewer Authority,DC,"District of Columbia, 11",5.339657655,7.553361644,11/6/2019,WATER UTILITY IMPS. SEWER IMPS.,5,10/1/2028,3960000,1.37,#N/A Authorization,7.553361644,FED & ST TAX-EXEMPT,10000,District of Columbia,DC,District of Columbia,38.904247,-77.016517
2049,255650BZ5,City of Dixon CA,CA,"Solano, CA",2.84987432,77.48765205,4/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,9/1/2025,75000,2.46,#N/A Authorization,77.48765205,FED & ST TAX-EXEMPT,,Solano County,CA,Solano County,38.267226,-121.939594
2050,255650CA9,City of Dixon CA,CA,"Solano, CA",3.683687406,79.55007123,4/18/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,9/1/2026,80000,2.54,#N/A Authorization,79.55007123,FED & ST TAX-EXEMPT,,Solano County,CA,Solano County,38.267226,-121.939594
2051,227384FJ8,Crosby Municipal Utility District,TX,"Harris, TX",1.998292059,51.30354795,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,2,8/15/2024,160000,1.7,#N/A Authorization,51.30354795,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
2052,227384FL3,Crosby Municipal Utility District,TX,"Harris, TX",3.846589867,58.67473973,12/1/2019,WATER UTILITY IMPS. SEWER IMPS.,2,8/15/2026,160000,1.9,#N/A Authorization,58.67473973,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
2053,576051TW6,Massachusetts Water Resources Authority,MA,"Suffolk, MA",0.987908934,-0.920213699,5/22/2019,WATER UTILITY IMPS. SEWER IMPS.,5,8/1/2023,3735000,1.56,#N/A Authorization,-0.920213699,FED & ST TAX-EXEMPT,710000,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2054,576051TZ9,Massachusetts Water Resources Authority,MA,"Suffolk, MA",,0.173175342,5/22/2019,WATER UTILITY IMPS. SEWER IMPS.,5,8/1/2026,2500000,1.65,#N/A Authorization,0.173175342,FED & ST TAX-EXEMPT,,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2055,576051VE3,Massachusetts Water Resources Authority,MA,"Suffolk, MA",1.948841314,53.80014034,11/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,1.892,8/1/2024,1840000,1.892,#N/A Authorization,53.80014034,FED TAXABLE/ST TAX-EXEMPT,,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2056,576051VF0,Massachusetts Water Resources Authority,MA,"Suffolk, MA",2.869452403,69.31220894,11/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,2.083,8/1/2025,1870000,2.083,#N/A Authorization,69.31220894,FED TAXABLE/ST TAX-EXEMPT,,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2057,576051VJ2,Massachusetts Water Resources Authority,MA,"Suffolk, MA",5.48120269,77.49633574,11/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,2.273,8/1/2028,1995000,2.273,#N/A Authorization,77.49633574,FED TAXABLE/ST TAX-EXEMPT,,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2058,576051YG5,Massachusetts Water Resources Authority,MA,"Suffolk, MA",2.772549419,,5/22/2019,WATER UTILITY IMPS. SEWER IMPS.,5,8/1/2025,9000000,1.61,#N/A Authorization,,FED & ST TAX-EXEMPT,10000,Suffolk County,MA,Suffolk County,42.338551,-71.018253
2059,579695DD6,Village of McCook IL,IL,"Cook, IL",0.362343234,83.53576986,4/17/2019,CURRENT REFUNDING WATER UTILITY IMPS.,4,12/1/2022,700000,2.38,#N/A Authorization,83.53576986,FED TAX-EXEMPT/ST TAXABLE,30000,,IL,Cook County,41.894294,-87.645455
2060,579695DF1,Village of McCook IL,IL,"Cook, IL",2.246993284,95.45957534,4/17/2019,CURRENT REFUNDING WATER UTILITY IMPS.,4,12/1/2024,760000,2.58,#N/A Authorization,95.45957534,FED TAX-EXEMPT/ST TAXABLE,20000,,IL,Cook County,41.894294,-87.645455
2061,579695DG9,Village of McCook IL,IL,"Cook, IL",3.13732435,97.08094521,4/17/2019,CURRENT REFUNDING WATER UTILITY IMPS.,4,12/1/2025,790000,2.65,#N/A Authorization,97.08094521,FED TAX-EXEMPT/ST TAXABLE,20000,,IL,Cook County,41.894294,-87.645455
2062,579695DH7,Village of McCook IL,IL,"Cook, IL",3.995994899,99.42761644,4/17/2019,CURRENT REFUNDING WATER UTILITY IMPS.,4,12/1/2026,820000,2.73,#N/A Authorization,99.42761644,FED TAX-EXEMPT/ST TAXABLE,,,IL,Cook County,41.894294,-87.645455
2063,580441GK3,Village of McFarland WI,WI,"Dane, WI",1.337095673,26.74026301,8/1/2019,PUBLIC IMPS. RECREATIONAL FAC. IMPS. WATER UTILITY IMPS.,2,12/1/2023,255000,1.45,#N/A Authorization,26.74026301,FED BQ/ST TAXABLE,150000,,WI,Dane County,43.067468,-89.417852
2064,580441GM9,Village of McFarland WI,WI,"Dane, WI",3.181226518,28.71496164,8/1/2019,PUBLIC IMPS. RECREATIONAL FAC. IMPS. WATER UTILITY IMPS.,3,12/1/2025,270000,1.57,#N/A Authorization,28.71496164,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
2065,473502MU3,County of Jefferson TX,TX,"Jefferson, TX",0.030550047,10.92917534,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2022,550000,1.64,#N/A Authorization,10.92917534,FED TAX-EXEMPT,,Jefferson County,TX,Jefferson County,29.854,-94.149331
2066,473502MV1,County of Jefferson TX,TX,"Jefferson, TX",0.987501633,10.53989041,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2023,575000,1.65,#N/A Authorization,10.53989041,FED TAX-EXEMPT,500000,Jefferson County,TX,Jefferson County,29.854,-94.149331
2067,473502MW9,County of Jefferson TX,TX,"Jefferson, TX",1.898910876,9.311890411,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2024,605000,1.66,#N/A Authorization,9.311890411,FED TAX-EXEMPT,,Jefferson County,TX,Jefferson County,29.854,-94.149331
2068,473502MX7,County of Jefferson TX,TX,"Jefferson, TX",2.770036147,11.02283562,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2025,635000,1.7,#N/A Authorization,11.02283562,FED TAX-EXEMPT,50000,Jefferson County,TX,Jefferson County,29.854,-94.149331
2069,473502MY5,County of Jefferson TX,TX,"Jefferson, TX",3.604718848,12.98884932,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2026,665000,1.75,#N/A Authorization,12.98884932,FED TAX-EXEMPT,,Jefferson County,TX,Jefferson County,29.854,-94.149331
2070,473502MZ2,County of Jefferson TX,TX,"Jefferson, TX",4.404150376,14.18971233,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2027,700000,1.8,#N/A Authorization,14.18971233,FED TAX-EXEMPT,20000,Jefferson County,TX,Jefferson County,29.854,-94.149331
2071,473502NA6,County of Jefferson TX,TX,"Jefferson, TX",5.170669129,18.7999589,6/1/2019,PUBLIC FACILITIES WATER UTILITY IMPS. TELECOMMUNICATIONS IMPS.,5,8/1/2028,735000,1.9,#N/A Authorization,18.7999589,FED TAX-EXEMPT,250000,Jefferson County,TX,Jefferson County,29.854,-94.149331
2072,688259MU1,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",0.444556725,55.59713973,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,0.05,1/1/2023,430000,1.85,#N/A Authorization,55.59713973,FED TAX-EXEMPT,,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2073,688259MV9,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",1.418470798,35.86769041,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,2,1/1/2024,430000,1.67,#N/A Authorization,35.86769041,FED TAX-EXEMPT,,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2074,688259MW7,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",2.328053235,21.94586027,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,4,1/1/2025,445000,1.56,#N/A Authorization,21.94586027,FED TAX-EXEMPT,,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2075,688259MX5,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",3.21736698,25.32462192,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,4,1/1/2026,460000,1.64,#N/A Authorization,25.32462192,FED TAX-EXEMPT,,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2076,688259MY3,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",4.065940634,32.22333151,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,4,1/1/2027,485000,1.76,#N/A Authorization,32.22333151,FED TAX-EXEMPT,10000,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2077,688259MZ0,City of Oshkosh WI Water Revenue,WI,"Winnebago, WI",4.900121041,35.49657534,7/16/2019,WATER UTILITY IMPS. CURRENT REFUNDING,4,1/1/2028,500000,1.85,#N/A Authorization,35.49657534,FED TAX-EXEMPT,,Winnebago County,WI,Winnebago County,44.085707,-88.668149
2078,689208BH8,Ottawa County Rural Water District No 2,KS,"Saline, KS",0.3623259,73.65127397,9/4/2019,WATER UTILITY IMPS. REFUNDING BONDS,3,12/1/2022,55000,2.1,#N/A Authorization,73.65127397,FED BQ/ST TAX-EXEMPT,,Saline County,KS,Saline County,38.791804,-97.651478
2079,689208BJ4,Ottawa County Rural Water District No 2,KS,"Saline, KS",1.329718107,82.06527397,9/4/2019,WATER UTILITY IMPS. REFUNDING BONDS,3,12/1/2023,55000,2.2,#N/A Authorization,82.06527397,FED BQ/ST TAX-EXEMPT,,Saline County,KS,Saline County,38.791804,-97.651478
2080,691667GR4,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",0.848281728,28.27982466,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2023,475000,1.88,#N/A Authorization,28.27982466,FED & ST TAX-EXEMPT,30000,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2081,691667GS2,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",1.791431792,35.21855342,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2024,495000,2,#N/A Authorization,35.21855342,FED & ST TAX-EXEMPT,50000,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2082,691667GT0,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",2.69936009,35.0590274,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2025,515000,2.04,#N/A Authorization,35.0590274,FED & ST TAX-EXEMPT,,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2083,691667GU7,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",3.574839894,33.95531233,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2026,535000,2.09,#N/A Authorization,33.95531233,FED & ST TAX-EXEMPT,,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2084,691667GV5,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",4.418413604,34.0910137,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2027,555000,2.15,#N/A Authorization,34.0910137,FED & ST TAX-EXEMPT,,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2085,691667GW3,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",5.231295223,36.87975342,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,4,6/1/2028,575000,2.25,#N/A Authorization,36.87975342,FED & ST TAX-EXEMPT,50000,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2086,691667GX1,City of Oxford MS Water & Sewer Revenue,MS,"Lafayette, MS",6.168290524,44.92971233,5/23/2019,WATER UTILITY IMPS. SEWER IMPS.,3,6/1/2029,595000,2.4,#N/A Authorization,44.92971233,FED & ST TAX-EXEMPT,,Lafayette County,MS,Lafayette County,34.353078,-89.485385
2087,489746HN0,City of Kennewick WA,WA,"Benton, WA",0.362486649,16.16779178,12/18/2019,WATER UTILITY IMPS.,4,12/1/2022,455000,1.24,#N/A Authorization,16.16779178,FED TAX-EXEMPT,200000,Benton County,WA,Benton County,46.228125,-119.516659
2088,489746HP5,City of Kennewick WA,WA,"Benton, WA",1.323660462,19.99442192,12/18/2019,WATER UTILITY IMPS.,4,12/1/2023,470000,1.29,#N/A Authorization,19.99442192,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2089,489746HQ3,City of Kennewick WA,WA,"Benton, WA",2.247960766,21.30187397,12/18/2019,WATER UTILITY IMPS.,4,12/1/2024,490000,1.35,#N/A Authorization,21.30187397,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2090,489746HR1,City of Kennewick WA,WA,"Benton, WA",3.138040914,24.17205753,12/18/2019,WATER UTILITY IMPS.,4,12/1/2025,510000,1.43,#N/A Authorization,24.17205753,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2091,489746HS9,City of Kennewick WA,WA,"Benton, WA",3.995993932,25.90492603,12/18/2019,WATER UTILITY IMPS.,4,12/1/2026,530000,1.52,#N/A Authorization,25.90492603,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2092,489746HT7,City of Kennewick WA,WA,"Benton, WA",4.822673902,28.07470959,12/18/2019,WATER UTILITY IMPS.,4,12/1/2027,555000,1.61,#N/A Authorization,28.07470959,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2093,489746HU4,City of Kennewick WA,WA,"Benton, WA",5.61864016,30.073,12/18/2019,WATER UTILITY IMPS.,4,12/1/2028,575000,1.7,#N/A Authorization,30.073,FED TAX-EXEMPT,20000,Benton County,WA,Benton County,46.228125,-119.516659
2094,489746HV2,City of Kennewick WA,WA,"Benton, WA",6.38471868,31.281,12/18/2019,WATER UTILITY IMPS.,4,12/1/2029,600000,1.79,#N/A Authorization,31.281,FED TAX-EXEMPT,,Benton County,WA,Benton County,46.228125,-119.516659
2095,4898187U2,City of Kenosha WI,WI,"Kenosha, WI",3.328224612,35.01057808,2/21/2019,PUBLIC IMPS. PUBLIC FACILITIES WATER UTILITY IMPS.,2.5,2/1/2026,1900000,2.25,#N/A Authorization,35.01057808,FED TAX-EXEMPT/ST TAXABLE,,Kenosha County,WI,Kenosha County,42.585882,-87.876398
